episode,total_reward,steps,epsilon,table_size,delivered_units,spoiled_units,deliveries_count,distance
1229,-974.6679999999998,200,0.15,1950,32.0,259.0,13,141
1230,-1020.7580000000002,200,0.15,1951,57.0,325.0,20,155
1231,-1294.6679999999994,200,0.15,1951,33.0,320.0,14,183
1232,-666.7779999999998,200,0.15,1952,38.0,210.0,17,169
1233,-685.2860000000004,200,0.15,1952,59.0,262.0,19,155
1234,-377.03600000000023,200,0.15,1952,55.0,192.0,13,171
1235,-951.9420000000001,200,0.15,1952,44.0,278.0,8,160
1236,188.00200000000012,200,0.15,1952,96.0,161.0,26,173
1237,-580.706,200,0.15,1954,77.0,279.0,14,145
1238,-845.038,200,0.15,1955,38.0,243.0,8,167
1239,-514.306,200,0.15,1958,38.0,179.0,10,167
1240,-548.456,200,0.15,1959,62.0,240.0,21,152
1241,-475.4459999999999,200,0.15,1959,78.0,254.0,15,159
1242,-1066.6399999999992,200,0.15,1959,42.0,299.0,9,161
1243,-129.9860000000002,200,0.15,1959,95.0,230.0,22,154
1244,-304.20399999999995,200,0.15,1964,44.0,153.0,12,178
1245,-162.22199999999992,200,0.15,1969,69.0,175.0,20,167
1246,-696.1680000000001,200,0.15,1969,56.0,253.0,17,165
1247,-619.0719999999999,200,0.15,1977,48.0,219.0,18,161
1248,-677.3880000000005,200,0.15,1977,54.0,244.0,18,170
1249,-403.5659999999999,200,0.15,1977,65.0,217.0,20,158
1250,-339.7419999999998,200,0.15,1978,86.0,257.0,19,172
1251,-482.0279999999999,200,0.15,1981,62.0,225.0,19,168
1252,-613.8699999999999,200,0.15,1981,68.0,269.0,20,169
1253,-469.24,200,0.15,1983,63.0,226.0,17,168
1254,-567.91,200,0.15,1984,67.0,251.0,18,150
1255,-761.8760000000002,200,0.15,1985,71.0,298.0,13,124
1256,-397.894,200,0.15,1985,55.0,193.0,25,143
1257,-937.5659999999997,200,0.15,1985,41.0,268.0,15,154
1258,-736.22,200,0.15,1989,48.0,244.0,16,152
1259,-741.51,200,0.15,1990,36.0,218.0,12,164
1260,-270.13,200,0.15,1990,78.0,223.0,18,155
1261,-623.4059999999998,200,0.15,1992,52.0,232.0,19,145
1262,-818.3559999999998,200,0.15,1992,31.0,224.0,17,140
1263,-145.042,200,0.15,1992,81.0,201.0,22,161
1264,-1145.7359999999999,200,0.15,1996,45.0,316.0,15,161
1265,-791.83,200,0.15,1996,46.0,247.0,13,163
1266,-1217.0999999999997,200,0.15,1997,25.0,289.0,15,171
1267,-352.424,200,0.15,1997,69.0,218.0,17,153
1268,-659.8700000000001,200,0.15,2000,68.0,280.0,17,168
1269,-446.59,200,0.15,2000,49.0,186.0,12,153
1270,-939.8860000000002,200,0.15,2002,52.0,295.0,18,162
1271,-555.306,200,0.15,2002,58.0,232.0,21,156
1272,-783.7460000000001,200,0.15,2002,69.0,299.0,22,164
1273,-495.84000000000003,200,0.15,2002,63.0,236.0,17,155
1274,-1236.9299999999994,200,0.15,2002,52.0,353.0,15,162
1275,-711.19,200,0.15,2002,44.0,231.0,13,157
1276,-1125.2360000000006,200,0.15,2002,41.0,303.0,10,167
1277,-976.464,200,0.15,2003,45.0,286.0,14,168
1278,-1174.962,200,0.15,2003,40.0,318.0,17,165
1279,-783.5179999999996,200,0.15,2003,51.0,262.0,15,157
1280,-641.624,200,0.15,2003,35.0,203.0,10,148
1281,-1584.0819999999997,200,0.15,2003,16.0,344.0,4,140
1282,-1190.4940000000001,200,0.15,2003,37.0,312.0,10,150
1283,-929.2400000000002,200,0.15,2003,62.0,311.0,14,151
1284,-196.95200000000008,200,0.15,2004,80.0,211.0,20,155
1285,-432.94599999999997,200,0.15,2005,55.0,200.0,20,162
1286,-832.7099999999999,200,0.15,2005,61.0,294.0,21,177
1287,-635.8020000000002,200,0.15,2005,48.0,222.0,19,174
1288,-135.22400000000016,200,0.15,2010,66.0,165.0,21,160
1289,-617.9140000000001,200,0.15,2014,68.0,261.0,11,160
1290,-511.6680000000001,200,0.15,2014,59.0,232.0,18,171
1291,-389.944,200,0.15,2014,66.0,218.0,23,177
1292,-879.5239999999998,200,0.15,2014,15.0,198.0,4,157
1293,-834.2800000000001,200,0.15,2014,56.0,277.0,16,164
1294,-420.916,200,0.15,2016,43.0,173.0,11,157
1295,-454.3779999999999,200,0.15,2017,64.0,224.0,17,136
1296,-898.7920000000003,200,0.15,2018,47.0,274.0,12,167
1297,-779.594,200,0.15,2018,48.0,253.0,17,164
1298,-517.236,200,0.15,2018,61.0,234.0,15,132
1299,-548.402,200,0.15,2021,44.0,198.0,14,175
1300,-763.438,200,0.15,2021,40.0,232.0,13,167
1301,-832.8419999999999,200,0.15,2021,51.0,271.0,11,166
1302,-526.4020000000002,200,0.15,2021,58.0,230.0,17,166
1303,-788.06,200,0.15,2021,54.0,279.0,19,169
1304,-664.0460000000002,200,0.15,2021,51.0,236.0,13,166
1305,-669.834,200,0.15,2023,58.0,245.0,21,170
1306,-777.6160000000001,200,0.15,2024,61.0,285.0,15,172
1307,-923.6139999999999,200,0.15,2024,46.0,276.0,12,151
1308,-907.4800000000001,200,0.15,2024,59.0,303.0,15,173
1309,-962.188,200,0.15,2024,39.0,265.0,8,176
1310,-512.51,200,0.15,2025,56.0,217.0,12,171
1311,-938.4399999999999,200,0.15,2025,49.0,288.0,20,167
1312,-477.68199999999996,200,0.15,2026,72.0,251.0,17,161
1313,-1125.52,200,0.15,2026,36.0,294.0,13,170
1314,-919.0059999999997,200,0.15,2026,51.0,287.0,15,166
1315,-572.0899999999998,200,0.15,2026,69.0,258.0,17,165
1316,-373.25800000000004,200,0.15,2026,75.0,237.0,19,151
1317,-593.104,200,0.15,2027,43.0,205.0,16,172
1318,-641.2460000000002,200,0.15,2027,54.0,240.0,14,165
1319,-505.8120000000001,200,0.15,2027,62.0,226.0,18,168
1320,-594.8820000000001,200,0.15,2027,53.0,228.0,18,151
1321,-1261.5260000000003,200,0.15,2027,24.0,293.0,12,163
1322,-850.6660000000002,200,0.15,2027,65.0,308.0,21,158
1323,-811.2119999999996,200,0.15,2027,61.0,281.0,23,165
1324,-530.7220000000001,200,0.15,2027,50.0,208.0,14,153
1325,-470.646,200,0.15,2027,43.0,174.0,18,168
1326,-702.9059999999997,200,0.15,2027,53.0,244.0,16,163
1327,-975.358,200,0.15,2030,37.0,266.0,12,174
1328,-486.58199999999994,200,0.15,2032,75.0,256.0,20,168
1329,-304.17799999999994,200,0.15,2032,83.0,239.0,18,132
1330,-364.3839999999998,200,0.15,2032,78.0,241.0,19,151
1331,-1273.8480000000004,200,0.15,2032,30.0,314.0,7,158
1332,-493.874,200,0.15,2032,63.0,237.0,20,161
1333,-214.58600000000004,200,0.15,2034,84.0,222.0,20,162
1334,-257.95799999999986,200,0.15,2034,59.0,178.0,18,145
1335,-1097.5620000000001,200,0.15,2034,39.0,297.0,14,146
1336,-645.0439999999996,200,0.15,2037,56.0,243.0,22,186
1337,-24.731999999999978,200,0.15,2038,80.0,179.0,21,176
1338,-260.03399999999993,200,0.15,2038,68.0,194.0,22,160
1339,69.27000000000004,200,0.15,2038,83.0,166.0,24,144
1340,-527.5359999999998,200,0.15,2038,51.0,212.0,16,138
1341,-554.1060000000001,200,0.15,2038,46.0,203.0,14,142
1342,-667.9479999999998,200,0.15,2039,46.0,224.0,15,160
1343,-923.4320000000001,200,0.15,2039,36.0,253.0,14,163
1344,-550.946,200,0.15,2040,73.0,261.0,20,165
1345,-652.2779999999999,200,0.15,2040,73.0,282.0,18,175
1346,-802.4519999999997,200,0.15,2040,44.0,238.0,25,173
1347,-276.86199999999997,200,0.15,2040,97.0,263.0,24,169
1348,-720.6339999999998,200,0.15,2040,56.0,266.0,13,177
1349,-719.9839999999997,200,0.15,2040,42.0,228.0,20,154
1350,-744.9899999999996,200,0.15,2041,46.0,241.0,17,174
1351,-574.026,200,0.15,2042,61.0,246.0,21,177
1352,-360.30600000000004,200,0.15,2042,64.0,207.0,24,166
1353,-514.0340000000001,200,0.15,2043,75.0,256.0,17,168
1354,-817.1840000000001,200,0.15,2043,47.0,262.0,16,159
1355,-541.33,200,0.15,2043,60.0,231.0,21,166
1356,-556.0439999999999,200,0.15,2043,60.0,235.0,22,157
1357,-608.8420000000002,200,0.15,2044,25.0,169.0,7,161
1358,-43.12999999999986,200,0.15,2044,110.0,243.0,21,183
1359,-98.45999999999991,200,0.15,2044,88.0,209.0,25,166
1360,-548.1300000000001,200,0.15,2044,57.0,227.0,18,164
1361,-160.74400000000009,200,0.15,2044,78.0,198.0,24,174
1362,-154.134,200,0.15,2046,80.0,200.0,15,173
1363,-287.5920000000001,200,0.15,2046,85.0,238.0,19,170
1364,-26.083999999999975,200,0.15,2046,111.0,246.0,23,171
1365,25.596000000000046,200,0.15,2047,75.0,155.0,20,155
1366,-817.2120000000002,200,0.15,2048,56.0,281.0,17,159
1367,-597.742,200,0.15,2048,89.0,307.0,19,161
1368,-275.50200000000007,200,0.15,2048,80.0,230.0,24,167
1369,-391.2400000000002,200,0.15,2048,59.0,201.0,13,162
1370,-320.45599999999996,200,0.15,2048,75.0,223.0,18,154
1371,-567.0579999999999,200,0.15,2050,53.0,223.0,16,162
1372,-178.19999999999996,200,0.15,2057,81.0,207.0,18,175
1373,-459.06,200,0.15,2057,52.0,195.0,20,150
1374,-525.1679999999999,200,0.15,2057,77.0,278.0,25,137
1375,-551.2619999999998,200,0.15,2057,73.0,263.0,19,153
1376,268.0980000000002,200,0.15,2057,87.0,137.0,19,178
1377,-976.6659999999998,200,0.15,2057,40.0,277.0,13,153
1378,-881.6820000000004,200,0.15,2057,46.0,271.0,14,157
1379,-141.802,200,0.15,2057,77.0,191.0,21,168
1380,-92.89000000000011,200,0.15,2059,81.0,191.0,23,164
1381,-225.368,200,0.15,2060,82.0,217.0,23,165
1382,-156.99200000000002,200,0.15,2061,90.0,226.0,22,157
1383,-711.51,200,0.15,2061,42.0,227.0,14,136
1384,-1018.0500000000001,200,0.15,2061,39.0,284.0,15,157
1385,-792.9919999999996,200,0.15,2061,54.0,270.0,18,166
1386,-495.7719999999998,200,0.15,2061,70.0,249.0,20,150
1387,-524.246,200,0.15,2061,70.0,251.0,18,161
1388,-525.178,200,0.15,2061,95.0,303.0,21,175
1389,-725.1659999999999,200,0.15,2062,61.0,267.0,15,155
1390,-621.2779999999998,200,0.15,2066,67.0,260.0,21,178
1391,-552.1679999999999,200,0.15,2066,72.0,259.0,18,176
1392,-153.52600000000015,200,0.15,2070,89.0,218.0,16,164
1393,-744.6400000000002,200,0.15,2070,63.0,273.0,12,158
1394,-319.436,200,0.15,2070,87.0,249.0,20,146
1395,-519.39,200,0.15,2071,91.0,296.0,22,179
1396,-218.10200000000003,200,0.15,2071,87.0,220.0,24,162
1397,-51.78799999999996,200,0.15,2072,110.0,244.0,29,176
1398,-290.9160000000001,200,0.15,2074,64.0,190.0,15,170
1399,-424.55200000000025,200,0.15,2075,72.0,241.0,15,168
1400,-263.1460000000003,200,0.15,2075,90.0,250.0,22,171
1401,-573.27,200,0.15,2075,81.0,281.0,21,162
1402,-479.1679999999999,200,0.15,2075,81.0,263.0,14,147
1403,-372.0360000000001,200,0.15,2075,66.0,211.0,15,172
1404,-467.1999999999998,200,0.15,2076,76.0,252.0,21,162
1405,-245.64600000000004,200,0.15,2076,62.0,170.0,13,158
1406,-589.892,200,0.15,2078,45.0,203.0,18,164
1407,14.039999999999962,200,0.15,2078,84.0,172.0,19,156
1408,-557.6640000000001,200,0.15,2080,78.0,267.0,21,166
1409,-1277.9199999999998,200,0.15,2080,22.0,293.0,5,152
1410,-133.7400000000001,200,0.15,2082,77.0,193.0,17,161
1411,-405.9420000000001,200,0.15,2087,74.0,234.0,22,158
1412,-610.5339999999992,200,0.15,2087,64.0,252.0,14,159
1413,-350.73600000000005,200,0.15,2087,67.0,206.0,15,174
1414,-1315.4939999999995,200,0.15,2087,47.0,359.0,11,176
1415,-316.374,200,0.15,2087,77.0,222.0,17,181
1416,-825.8100000000001,200,0.15,2087,56.0,280.0,8,161
1417,-1588.167999999999,200,0.15,2087,27.0,368.0,5,175
1418,-143.0619999999999,200,0.15,2087,72.0,176.0,16,170
1419,-246.45600000000013,200,0.15,2092,76.0,207.0,16,172
1420,-61.048000000000116,200,0.15,2092,112.0,246.0,24,177
1421,-186.19999999999987,200,0.15,2092,85.0,215.0,22,172
1422,-120.03999999999998,200,0.15,2093,88.0,207.0,17,168
1423,-514.45,200,0.15,2093,66.0,230.0,12,181
1424,-776.8140000000002,200,0.15,2096,58.0,273.0,16,171
1425,-609.936,200,0.15,2096,64.0,254.0,18,180
1426,-437.986,200,0.15,2096,59.0,207.0,17,177
1427,76.244,200,0.15,2097,75.0,134.0,19,170
1428,-1102.022,200,0.15,2099,50.0,324.0,11,167
1429,-950.3099999999996,200,0.15,2099,42.0,271.0,8,178
1430,-645.8799999999999,200,0.15,2100,70.0,276.0,14,176
1431,-965.656,200,0.15,2101,67.0,328.0,17,169
1432,-740.2079999999999,200,0.15,2101,57.0,259.0,19,173
1433,-550.5939999999999,200,0.15,2103,66.0,243.0,21,167
1434,-587.696,200,0.15,2103,59.0,241.0,11,134
1435,-352.1459999999998,200,0.15,2105,78.0,235.0,18,173
1436,-400.518,200,0.15,2106,78.0,240.0,20,178
1437,-504.0580000000001,200,0.15,2106,60.0,223.0,15,165
1438,-245.54200000000003,200,0.15,2106,64.0,176.0,19,169
1439,-698.444,200,0.15,2107,39.0,219.0,12,174
1440,-832.5919999999999,200,0.15,2107,36.0,238.0,10,171
1441,-611.7899999999997,200,0.15,2107,50.0,219.0,17,175
1442,-511.634,200,0.15,2107,77.0,262.0,18,173
1443,-638.4520000000001,200,0.15,2107,51.0,234.0,14,133
1444,-764.0440000000002,200,0.15,2107,50.0,255.0,16,155
1445,-616.1299999999997,200,0.15,2107,77.0,289.0,19,166
1446,-1222.0379999999998,200,0.15,2112,36.0,314.0,9,168
1447,-757.5340000000001,200,0.15,2112,39.0,230.0,17,157
1448,-603.0100000000002,200,0.15,2112,70.0,267.0,16,164
1449,-606.0140000000002,200,0.15,2116,51.0,223.0,11,169
1450,-476.576,200,0.15,2116,74.0,252.0,17,179
1451,-435.2799999999999,200,0.15,2116,79.0,249.0,19,179
1452,-976.5819999999999,200,0.15,2116,70.0,340.0,19,173
1453,-1022.944,200,0.15,2116,68.0,342.0,17,170
1454,-1208.5779999999997,200,0.15,2116,25.0,282.0,5,167
1455,-1078.5660000000003,200,0.15,2116,46.0,301.0,18,179
1456,-574.7380000000003,200,0.15,2117,63.0,237.0,16,176
1457,-565.4719999999996,200,0.15,2117,90.0,306.0,19,161
1458,-701.5459999999998,200,0.15,2117,57.0,250.0,8,168
1459,-906.5419999999999,200,0.15,2117,38.0,252.0,8,173
1460,-707.456,200,0.15,2117,83.0,310.0,20,178
1461,-937.2459999999996,200,0.15,2117,47.0,279.0,9,155
1462,-812.3700000000001,200,0.15,2117,71.0,301.0,12,167
1463,-1402.302,200,0.15,2117,36.0,347.0,8,154
1464,-264.33000000000004,200,0.15,2121,79.0,216.0,19,148
1465,-783.796,200,0.15,2121,70.0,304.0,19,182
1466,-609.7019999999998,200,0.15,2121,65.0,255.0,13,166
1467,-928.7779999999998,200,0.15,2121,62.0,316.0,16,142
1468,-624.6800000000005,200,0.15,2122,68.0,257.0,18,155
1469,-759.7259999999998,200,0.15,2126,54.0,261.0,20,165
1470,-370.7699999999999,200,0.15,2126,72.0,222.0,18,138
1471,-744.7640000000001,200,0.15,2128,62.0,274.0,18,141
1472,-918.6420000000002,200,0.15,2128,57.0,299.0,13,168
1473,-567.5900000000003,200,0.15,2130,83.0,282.0,14,163
1474,-653.0159999999997,200,0.15,2132,49.0,233.0,12,154
1475,-897.7200000000004,200,0.15,2132,75.0,333.0,13,173
1476,-601.1899999999999,200,0.15,2132,47.0,214.0,15,132
1477,-1168.6579999999997,200,0.15,2133,58.0,351.0,20,155
1478,-510.4739999999999,200,0.15,2133,63.0,232.0,17,132
1479,-224.42199999999994,200,0.15,2133,71.0,192.0,18,109
1480,-660.4,200,0.15,2134,56.0,247.0,14,129
1481,-528.344,200,0.15,2136,61.0,225.0,20,147
1482,-607.1779999999999,200,0.15,2139,71.0,265.0,19,164
1483,-875.8660000000002,200,0.15,2139,52.0,278.0,13,124
1484,-355.52000000000004,200,0.15,2140,72.0,221.0,20,149
1485,-563.6460000000001,200,0.15,2140,57.0,231.0,13,159
1486,-637.4420000000001,200,0.15,2140,60.0,259.0,13,132
1487,-874.2600000000006,200,0.15,2142,29.0,228.0,5,151
1488,-421.9800000000002,200,0.15,2142,81.0,250.0,15,128
1489,-1380.4079999999994,200,0.15,2142,36.0,348.0,7,145
1490,-739.4219999999998,200,0.15,2142,51.0,248.0,11,155
1491,-1111.0519999999995,200,0.15,2143,5.0,224.0,1,148
1492,-859.2459999999998,200,0.15,2143,57.0,287.0,14,124
1493,-847.524,200,0.15,2143,58.0,286.0,19,159
1494,-514.0779999999999,200,0.15,2148,63.0,231.0,18,131
1495,-355.20799999999986,200,0.15,2149,80.0,239.0,18,153
1496,-1724.4460000000001,200,0.15,2149,48.0,444.0,12,152
1497,-686.1600000000001,200,0.15,2149,51.0,247.0,12,142
1498,-78.91199999999992,200,0.15,2149,83.0,197.0,22,163
1499,-714.1179999999999,200,0.15,2149,43.0,237.0,11,166
