episode,total_reward,steps,epsilon,table_size,delivered_units,spoiled_units,deliveries_count,distance
389,-1887.9999999999995,200,0.779,1308,17.0,405.0,3,174
390,-1376.4940000000006,200,0.7784333333333333,1308,0.0,265.0,0,168
391,-1600.7519999999995,200,0.7778666666666667,1308,11.0,333.0,2,175
392,-1597.5619999999997,200,0.7773,1308,19.0,351.0,3,168
393,-1392.0039999999992,200,0.7767333333333334,1310,21.0,314.0,5,174
394,-1584.4100000000003,200,0.7761666666666667,1310,8.0,324.0,2,179
395,-1449.0040000000013,200,0.7756,1310,3.0,285.0,1,175
396,-1102.1100000000006,200,0.7750333333333334,1313,26.0,266.0,8,183
397,-1204.454,200,0.7744666666666666,1313,21.0,278.0,4,176
398,-1343.3139999999999,200,0.7739,1313,24.0,312.0,5,182
399,-1478.1999999999998,200,0.7733333333333333,1314,19.0,328.0,3,168
400,-1088.4020000000005,200,0.7727666666666667,1314,20.0,253.0,5,167
401,-1790.1379999999997,200,0.7722,1314,6.0,361.0,1,170
402,-1380.9999999999993,200,0.7716333333333334,1314,0.0,266.0,0,171
403,-1780.6979999999996,200,0.7710666666666667,1316,23.0,397.0,7,184
404,-1402.5500000000002,200,0.7705,1317,33.0,345.0,6,169
405,-1429.2980000000005,200,0.7699333333333334,1317,20.0,321.0,5,167
406,-843.6099999999992,200,0.7693666666666668,1318,40.0,248.0,9,170
407,-1334.022,200,0.7687999999999999,1318,0.0,256.0,0,174
408,-1405.5940000000005,200,0.7682333333333333,1318,26.0,330.0,7,172
409,-1346.1820000000005,200,0.7676666666666667,1319,21.0,305.0,4,177
410,-1365.2060000000008,200,0.7671,1319,29.0,326.0,8,180
411,-1641.5340000000008,200,0.7665333333333333,1321,11.0,342.0,2,169
412,-1005.796,200,0.7659666666666667,1321,5.0,203.0,4,170
413,-1215.3920000000003,200,0.7654,1328,29.0,297.0,6,175
414,-1413.126,200,0.7648333333333334,1329,23.0,323.0,5,175
415,-1004.5160000000003,200,0.7642666666666666,1330,31.0,263.0,7,174
416,-1033.8500000000001,200,0.7637,1331,25.0,251.0,6,179
417,-1279.164,200,0.7631333333333333,1335,32.0,320.0,8,174
418,-1207.3120000000001,200,0.7625666666666666,1336,16.0,266.0,4,177
419,-915.084,200,0.762,1338,23.0,224.0,5,173
420,-1772.1720000000003,200,0.7614333333333333,1339,15.0,375.0,2,184
421,-1408.2980000000005,200,0.7608666666666667,1348,32.0,349.0,7,179
422,-1763.5619999999994,200,0.7603,1355,4.0,350.0,1,172
423,-1801.1679999999997,200,0.7597333333333334,1355,15.0,384.0,3,166
424,-1332.1340000000005,200,0.7591666666666667,1355,10.0,277.0,2,175
425,-1367.8519999999996,200,0.7586,1355,8.0,281.0,3,170
426,-1678.3640000000003,200,0.7580333333333333,1355,0.0,325.0,0,178
427,-1857.7779999999996,200,0.7574666666666667,1356,22.0,412.0,5,173
428,-1363.3180000000002,200,0.7569,1356,33.0,334.0,5,176
429,-1144.9240000000004,200,0.7563333333333333,1356,22.0,270.0,6,172
430,-1389.8480000000002,200,0.7557666666666667,1357,5.0,278.0,1,173
431,-1744.3559999999998,200,0.7552000000000001,1357,0.0,338.0,0,187
432,-1321.586,200,0.7546333333333333,1357,5.0,263.0,1,176
433,-1443.8220000000006,200,0.7540666666666667,1357,11.0,304.0,3,175
434,-1846.2740000000003,200,0.7535000000000001,1357,13.0,389.0,3,166
435,-852.6799999999998,200,0.7529333333333333,1362,27.0,218.0,5,174
436,-1392.1860000000004,200,0.7523666666666666,1363,27.0,326.0,4,182
437,-920.4499999999999,200,0.7518,1368,16.0,208.0,5,175
438,-1547.7460000000003,200,0.7512333333333333,1368,0.0,299.0,0,167
439,-909.5200000000001,200,0.7506666666666667,1370,56.0,300.0,10,175
440,-2135.0959999999995,200,0.7501,1370,15.0,450.0,3,183
441,-1762.8539999999998,200,0.7495333333333334,1372,11.0,365.0,2,182
442,-1442.2099999999998,200,0.7489666666666667,1373,28.0,344.0,7,171
443,-1659.2800000000002,200,0.7484,1376,15.0,354.0,3,167
444,-1767.6940000000004,200,0.7478333333333333,1378,3.0,349.0,1,178
445,-1088.3079999999998,200,0.7472666666666667,1378,33.0,278.0,6,183
446,-842.7139999999999,200,0.7467,1381,45.0,256.0,7,184
447,-817.5239999999995,200,0.7461333333333333,1382,51.0,268.0,12,181
448,-1778.3100000000002,200,0.7455666666666667,1382,8.0,362.0,3,176
449,-1743.7640000000001,200,0.745,1382,0.0,336.0,0,177
450,-1540.2719999999995,200,0.7444333333333333,1383,12.0,323.0,3,175
451,-1095.3960000000002,200,0.7438666666666667,1383,28.0,273.0,5,173
452,-1938.5380000000005,200,0.7433000000000001,1383,10.0,398.0,2,164
453,-1307.7879999999998,200,0.7427333333333334,1384,11.0,275.0,2,174
454,-1176.284,200,0.7421666666666666,1385,22.0,279.0,6,175
455,-1415.8080000000002,200,0.7416,1385,22.0,320.0,4,176
456,-1407.3640000000003,200,0.7410333333333334,1385,15.0,305.0,4,172
457,-1506.6280000000006,200,0.7404666666666666,1386,8.0,308.0,2,179
458,-1265.7139999999997,200,0.7399,1386,17.0,280.0,4,172
459,-1465.6139999999994,200,0.7393333333333334,1386,34.0,362.0,6,172
460,-1359.2960000000014,200,0.7387666666666667,1386,28.0,324.0,5,174
461,-1358.172,200,0.7382,1386,7.0,274.0,1,182
462,-974.8340000000004,200,0.7376333333333334,1387,33.0,257.0,7,169
463,-1344.302,200,0.7370666666666666,1389,18.0,297.0,3,177
464,-943.0559999999998,200,0.7364999999999999,1392,19.0,221.0,4,175
465,-968.188,200,0.7359333333333333,1394,28.0,245.0,4,166
466,-1129.5460000000005,200,0.7353666666666667,1394,13.0,244.0,5,183
467,-1459.106,200,0.7348,1394,18.0,321.0,3,177
468,-1245.6919999999996,200,0.7342333333333333,1394,12.0,265.0,3,172
469,-1478.8980000000004,200,0.7336666666666667,1394,15.0,316.0,2,176
470,-1135.1420000000003,200,0.7331000000000001,1396,5.0,225.0,1,175
471,-1346.3999999999999,200,0.7325333333333334,1396,33.0,333.0,7,165
472,-1463.3619999999999,200,0.7319666666666667,1399,13.0,311.0,5,174
473,-1008.8480000000002,200,0.7314,1400,32.0,263.0,9,163
474,-1195.729999999999,200,0.7308333333333333,1400,36.0,310.0,6,162
475,-1143.5619999999997,200,0.7302666666666666,1403,27.0,277.0,5,175
476,-1525.9640000000004,200,0.7297,1403,21.0,341.0,9,176
477,-1459.7420000000002,200,0.7291333333333334,1403,24.0,334.0,5,162
478,-1426.4199999999994,200,0.7285666666666666,1403,8.0,292.0,3,171
479,-1112.1980000000005,200,0.728,1407,35.0,294.0,9,178
480,-1123.678,200,0.7274333333333334,1407,27.0,273.0,9,174
481,-1331.622,200,0.7268666666666667,1407,17.0,293.0,4,173
482,-1452.5520000000004,200,0.7263,1408,17.0,317.0,2,166
483,-1054.0179999999996,200,0.7257333333333333,1408,13.0,229.0,2,167
484,-1304.6259999999995,200,0.7251666666666667,1409,14.0,281.0,4,176
485,-1440.9180000000003,200,0.7246,1410,18.0,317.0,4,173
486,-1076.5699999999997,200,0.7240333333333333,1410,31.0,276.0,6,172
487,-1818.1300000000006,200,0.7234666666666667,1410,19.0,397.0,3,178
488,-1223.9960000000003,200,0.7229,1410,34.0,312.0,7,165
489,-1387.7299999999993,200,0.7223333333333333,1412,32.0,341.0,6,174
490,-1541.9479999999996,200,0.7217666666666667,1414,20.0,342.0,4,175
491,-911.2360000000002,200,0.7212000000000001,1416,33.0,250.0,10,177
492,-1210.6420000000003,200,0.7206333333333333,1417,30.0,300.0,9,162
493,-1225.2480000000005,200,0.7200666666666666,1417,14.0,265.0,3,175
494,-1502.2720000000006,200,0.7195,1419,12.0,315.0,4,175
495,-1019.1200000000002,200,0.7189333333333334,1419,23.0,245.0,7,180
496,-1430.2759999999998,200,0.7183666666666667,1419,34.0,354.0,12,171
497,-1226.4759999999997,200,0.7178,1421,51.0,349.0,8,174
498,-1022.0419999999997,200,0.7172333333333334,1421,28.0,257.0,5,169
499,-1259.9580000000003,200,0.7166666666666667,1422,1.0,243.0,1,172
500,-725.9520000000001,200,0.7161,1424,46.0,242.0,12,170
501,-980.2440000000004,200,0.7155333333333334,1424,42.0,283.0,11,170
502,-1442.0420000000001,200,0.7149666666666668,1424,20.0,323.0,4,172
503,-1441.5660000000007,200,0.7143999999999999,1424,10.0,299.0,2,177
504,-1457.1799999999996,200,0.7138333333333333,1430,18.0,319.0,3,166
505,-1426.118,200,0.7132666666666667,1430,14.0,307.0,3,174
506,-1799.45,200,0.7127,1430,11.0,374.0,2,180
507,-1256.5759999999996,200,0.7121333333333333,1430,32.0,312.0,9,168
508,-1728.1839999999995,200,0.7115666666666667,1430,16.0,374.0,4,162
509,-1413.7940000000006,200,0.711,1431,26.0,332.0,5,177
510,-1360.9339999999997,200,0.7104333333333334,1431,10.0,284.0,2,174
511,-811.3320000000002,200,0.7098666666666666,1431,42.0,247.0,8,175
512,-1714.0640000000005,200,0.7093,1431,20.0,377.0,4,178
513,-1734.8620000000008,200,0.7087333333333333,1435,24.0,390.0,7,168
514,-1313.2659999999996,200,0.7081666666666666,1439,17.0,288.0,3,170
515,-1258.0120000000002,200,0.7076,1439,27.0,302.0,7,187
516,-888.0100000000002,200,0.7070333333333334,1439,27.0,227.0,7,179
517,-1486.958,200,0.7064666666666667,1441,19.0,329.0,4,174
518,-1363.1280000000006,200,0.7059,1444,23.0,313.0,7,179
519,-1134.8100000000004,200,0.7053333333333334,1444,13.0,246.0,4,174
520,-1593.0020000000022,200,0.7047666666666667,1446,15.0,342.0,5,185
521,-800.682,200,0.7042,1446,43.0,249.0,8,170
522,-1437.406,200,0.7036333333333333,1447,41.0,369.0,7,175
523,-1720.3740000000007,200,0.7030666666666667,1447,20.0,377.0,4,167
524,-1319.5720000000001,200,0.7025,1447,0.0,253.0,0,179
525,-1520.5580000000002,200,0.7019333333333333,1447,0.0,293.0,0,175
526,-1376.3899999999994,200,0.7013666666666667,1448,10.0,287.0,2,172
527,-1150.1340000000002,200,0.7008000000000001,1449,28.0,280.0,6,177
528,-1388.049999999999,200,0.7002333333333333,1449,8.0,284.0,3,167
529,-1313.4059999999995,200,0.6996666666666667,1450,6.0,264.0,1,176
530,-1619.5379999999998,200,0.6991,1450,19.0,354.0,3,181
531,-1272.0619999999994,200,0.6985333333333333,1453,34.0,321.0,7,176
532,-1521.3199999999995,200,0.6979666666666666,1455,23.0,345.0,5,170
533,-1377.9199999999994,200,0.6974,1456,29.0,330.0,12,177
534,-1504.9740000000002,200,0.6968333333333333,1456,5.0,301.0,1,167
535,-1281.9599999999998,200,0.6962666666666666,1456,33.0,326.0,9,159
536,-1229.9560000000006,200,0.6957,1456,26.0,296.0,6,176
537,-1398.1200000000001,200,0.6951333333333334,1456,13.0,297.0,2,169
538,-1683.4900000000007,200,0.6945666666666667,1456,4.0,334.0,1,165
539,-1385.1160000000002,200,0.694,1456,24.0,317.0,8,174
540,-1427.4179999999994,200,0.6934333333333333,1457,14.0,305.0,3,184
541,-1305.6559999999997,200,0.6928666666666667,1459,22.0,299.0,5,171
542,-1148.1879999999996,200,0.6923,1460,31.0,291.0,10,178
543,-1519.7880000000007,200,0.6917333333333333,1460,0.0,293.0,0,174
544,-1231.7179999999998,200,0.6911666666666667,1460,9.0,256.0,2,168
545,-915.4100000000004,200,0.6906,1461,21.0,221.0,8,170
546,-1022.772,200,0.6900333333333334,1462,29.0,261.0,6,164
547,-1766.2640000000006,200,0.6894666666666667,1464,5.0,352.0,1,174
548,-1614.2219999999998,200,0.6889000000000001,1464,0.0,313.0,0,172
549,-1129.1759999999995,200,0.6883333333333334,1464,15.0,249.0,3,160
550,-1660.206,200,0.6877666666666666,1464,11.0,345.0,2,167
551,-1453.0440000000003,200,0.6872,1464,22.0,330.0,5,163
552,-1568.6779999999992,200,0.6866333333333334,1464,29.0,372.0,7,172
553,-1462.4979999999996,200,0.6860666666666666,1464,17.0,320.0,2,171
554,-1351.6179999999997,200,0.6855,1464,11.0,284.0,2,174
555,-1790.9099999999996,200,0.6849333333333334,1464,8.0,365.0,2,177
556,-1926.3280000000004,200,0.6843666666666667,1464,11.0,398.0,2,167
557,-1056.434,200,0.6838,1464,30.0,268.0,6,175
558,-1365.254,200,0.6832333333333334,1464,25.0,320.0,7,181
559,-1555.0039999999988,200,0.6826666666666666,1464,19.0,342.0,5,179
560,-1070.7580000000005,200,0.6820999999999999,1466,33.0,282.0,7,175
561,-1290.395999999999,200,0.6815333333333333,1467,35.0,331.0,7,170
562,-1669.106000000001,200,0.6809666666666667,1467,19.0,368.0,3,174
563,-1432.4119999999994,200,0.6804,1467,11.0,300.0,2,167
564,-1552.6019999999996,200,0.6798333333333333,1467,8.0,318.0,2,177
565,-1151.1139999999998,200,0.6792666666666667,1467,33.0,291.0,5,176
566,-1592.9760000000006,200,0.6787000000000001,1467,2.0,312.0,1,172
567,-1235.6959999999995,200,0.6781333333333334,1467,29.0,304.0,7,177
568,-1629.414000000001,200,0.6775666666666667,1467,9.0,334.0,2,172
569,-1442.658,200,0.677,1467,8.0,295.0,2,170
570,-1354.0220000000002,200,0.6764333333333333,1467,0.0,261.0,0,174
571,-820.7259999999999,200,0.6758666666666666,1467,16.0,188.0,3,174
572,-1881.4799999999996,200,0.6753,1467,0.0,365.0,0,176
573,-1248.55,200,0.6747333333333334,1468,19.0,283.0,4,171
574,-1772.2259999999994,200,0.6741666666666666,1468,0.0,344.0,0,168
575,-1412.8799999999999,200,0.6736,1468,13.0,302.0,3,166
576,-1554.506,200,0.6730333333333334,1468,10.0,322.0,3,180
577,-984.48,200,0.6724666666666667,1468,38.0,277.0,9,171
578,-1604.7559999999999,200,0.6718999999999999,1468,19.0,356.0,4,177
579,-1223.4300000000003,200,0.6713333333333333,1472,12.0,261.0,3,172
580,-1647.2720000000004,200,0.6707666666666667,1472,9.0,339.0,3,166
581,-1436.638,200,0.6702,1472,16.0,311.0,4,179
582,-1292.79,200,0.6696333333333333,1472,26.0,308.0,5,163
583,-1221.096,200,0.6690666666666667,1472,22.0,282.0,4,172
584,-928.8539999999996,200,0.6685,1472,48.0,283.0,10,165
585,-1424.5080000000005,200,0.6679333333333333,1473,22.0,324.0,4,168
586,-1462.4800000000002,200,0.6673666666666667,1475,9.0,302.0,2,179
587,-2076.771999999999,200,0.6668000000000001,1475,0.0,405.0,0,171
588,-959.6900000000003,200,0.6662333333333333,1475,29.0,248.0,6,176
589,-1046.4479999999994,200,0.6656666666666666,1479,36.0,278.0,7,172
590,-1615.6760000000002,200,0.6651,1479,3.0,319.0,1,164
591,-1055.104,200,0.6645333333333334,1481,16.0,238.0,3,165
592,-1198.816000000001,200,0.6639666666666667,1481,33.0,301.0,6,166
593,-1065.2239999999993,200,0.6634,1484,16.0,239.0,3,160
594,-1258.876000000001,200,0.6628333333333334,1486,33.0,315.0,6,174
595,-1403.8039999999996,200,0.6622666666666667,1486,38.0,354.0,7,167
596,-1420.844,200,0.6617,1486,20.0,324.0,5,181
597,-1241.2719999999997,200,0.6611333333333334,1486,28.0,303.0,6,168
598,-394.34199999999976,200,0.6605666666666667,1487,61.0,210.0,16,165
599,-1062.064,200,0.6599999999999999,1489,12.0,227.0,2,173
600,-2187.6159999999995,200,0.6594333333333333,1490,10.0,449.0,3,170
601,-773.5300000000001,200,0.6588666666666667,1490,36.0,225.0,6,168
602,-1509.8759999999995,200,0.6583,1490,18.0,331.0,3,173
603,-1338.4880000000003,200,0.6577333333333333,1490,12.0,284.0,4,175
604,-1231.2219999999995,200,0.6571666666666667,1490,12.0,262.0,3,171
605,-1967.3020000000004,200,0.6566,1490,8.0,399.0,4,160
606,-1775.8599999999994,200,0.6560333333333334,1493,5.0,354.0,1,178
607,-1812.1619999999991,200,0.6554666666666666,1495,15.0,384.0,3,173
608,-1715.2960000000005,200,0.6549,1495,0.0,332.0,0,170
609,-1247.5679999999995,200,0.6543333333333333,1495,23.0,290.0,4,175
610,-1398.1739999999993,200,0.6537666666666666,1495,14.0,299.0,5,174
611,-1461.4420000000002,200,0.6532,1495,23.0,336.0,6,179
612,-1463.7359999999994,200,0.6526333333333334,1495,26.0,339.0,6,172
613,-1111.6699999999998,200,0.6520666666666667,1495,26.0,268.0,9,174
614,-1435.156,200,0.6515,1496,20.0,323.0,4,167
615,-1238.1700000000005,200,0.6509333333333334,1497,22.0,287.0,5,175
616,-1343.9779999999998,200,0.6503666666666668,1497,8.0,274.0,1,177
617,-1543.7419999999997,200,0.6498,1498,21.0,345.0,4,176
618,-1363.7739999999997,200,0.6492333333333333,1498,29.0,329.0,7,169
619,-1208.8359999999993,200,0.6486666666666667,1500,24.0,282.0,4,173
620,-1370.9919999999997,200,0.6481,1500,32.0,338.0,7,168
621,-1218.64,200,0.6475333333333333,1500,18.0,274.0,4,171
622,-1665.120000000001,200,0.6469666666666667,1501,21.0,371.0,5,152
623,-1582.1579999999994,200,0.6464000000000001,1501,13.0,334.0,3,158
624,-1510.546,200,0.6458333333333333,1503,29.0,357.0,7,161
625,-1409.1620000000005,200,0.6452666666666667,1503,30.0,340.0,6,167
626,-1750.612,200,0.6447,1503,10.0,361.0,2,169
627,-1259.226,200,0.6441333333333333,1503,24.0,293.0,5,172
628,-1611.2259999999999,200,0.6435666666666666,1503,11.0,335.0,2,179
629,-1430.1140000000012,200,0.643,1504,25.0,334.0,7,173
630,-1290.1639999999998,200,0.6424333333333333,1505,30.0,313.0,5,175
631,-791.09,200,0.6418666666666667,1505,39.0,236.0,6,183
632,-1673.6640000000002,200,0.6413,1505,7.0,340.0,2,176
633,-1645.037999999999,200,0.6407333333333334,1505,25.0,374.0,4,172
634,-1467.1380000000006,200,0.6401666666666667,1505,0.0,283.0,0,170
635,-1113.0760000000002,200,0.6396,1505,19.0,257.0,5,178
636,-1180.4140000000007,200,0.6390333333333333,1507,31.0,295.0,5,177
637,-1132.6299999999999,200,0.6384666666666667,1513,13.0,243.0,2,160
638,-1448.2020000000005,200,0.6379,1513,22.0,327.0,4,163
639,-1813.9479999999999,200,0.6373333333333333,1513,19.0,392.0,2,174
640,-1626.4040000000005,200,0.6367666666666667,1513,17.0,354.0,3,175
641,-1280.4719999999995,200,0.6362000000000001,1513,19.0,287.0,2,167
642,-1238.2400000000002,200,0.6356333333333334,1513,20.0,282.0,8,163
643,-1628.4899999999989,200,0.6350666666666667,1513,0.0,315.0,0,171
644,-1322.0339999999997,200,0.6345000000000001,1513,3.0,261.0,1,174
645,-861.482,200,0.6339333333333333,1513,31.0,235.0,8,165
646,-970.8180000000002,200,0.6333666666666666,1514,22.0,231.0,3,171
647,-487.92999999999995,200,0.6328,1516,31.0,158.0,7,172
648,-1182.4739999999997,200,0.6322333333333334,1518,32.0,298.0,6,175
649,-1026.0019999999997,200,0.6316666666666666,1518,8.0,212.0,2,176
650,-1100.926,200,0.6311,1520,23.0,262.0,9,172
651,-894.6819999999996,200,0.6305333333333334,1520,41.0,260.0,9,175
652,-896.62,200,0.6299666666666667,1520,33.0,243.0,9,172
653,-1512.8939999999993,200,0.6294,1520,12.0,319.0,2,175
654,-1552.0279999999998,200,0.6288333333333334,1521,20.0,344.0,3,177
655,-1253.6440000000002,200,0.6282666666666666,1522,21.0,290.0,5,182
656,-1308.216,200,0.6277,1524,18.0,290.0,5,170
657,-1822.2900000000004,200,0.6271333333333333,1524,0.0,354.0,0,169
658,-1624.7600000000002,200,0.6265666666666667,1524,0.0,314.0,0,180
659,-1250.0760000000002,200,0.626,1524,17.0,276.0,3,172
660,-1175.0260000000003,200,0.6254333333333333,1524,22.0,274.0,4,169
661,-966.6919999999998,200,0.6248666666666667,1525,29.0,252.0,9,170
662,-1108.0680000000002,200,0.6243000000000001,1525,21.0,259.0,5,173
663,-1085.1939999999997,200,0.6237333333333334,1525,29.0,269.0,8,173
664,-840.9139999999996,200,0.6231666666666666,1527,35.0,235.0,6,180
665,-911.2640000000002,200,0.6226,1531,24.0,223.0,4,170
666,-1453.088,200,0.6220333333333333,1532,2.0,283.0,1,182
667,-1373.6220000000003,200,0.6214666666666666,1532,22.0,313.0,4,164
668,-1303.1160000000007,200,0.6209,1533,23.0,302.0,6,173
669,-1421.7519999999995,200,0.6203333333333334,1534,13.0,303.0,2,171
670,-1550.1179999999997,200,0.6197666666666666,1534,17.0,335.0,2,182
671,-1415.9959999999999,200,0.6192,1535,24.0,325.0,3,177
672,-1778.8219999999997,200,0.6186333333333334,1535,0.0,345.0,0,177
673,-1371.2879999999993,200,0.6180666666666668,1538,10.0,286.0,2,173
674,-1271.8399999999997,200,0.6174999999999999,1538,49.0,357.0,11,164
675,-1596.3319999999997,200,0.6169333333333333,1538,0.0,308.0,0,163
676,-1455.0520000000001,200,0.6163666666666667,1539,34.0,357.0,8,169
677,-1325.3999999999987,200,0.6158,1539,15.0,287.0,3,174
678,-1290.5900000000006,200,0.6152333333333333,1539,23.0,298.0,4,174
679,-1025.6720000000003,200,0.6146666666666667,1539,38.0,283.0,9,175
680,-1069.96,200,0.6141,1540,12.0,231.0,4,172
681,-1644.3640000000003,200,0.6135333333333333,1540,16.0,355.0,3,167
682,-1410.5899999999997,200,0.6129666666666667,1540,19.0,314.0,4,177
683,-1541.0260000000003,200,0.6124,1541,9.0,318.0,2,160
684,-988.6239999999997,200,0.6118333333333333,1543,43.0,282.0,7,174
685,-1952.1059999999998,200,0.6112666666666666,1543,10.0,402.0,2,174
686,-1611.6580000000006,200,0.6107,1547,24.0,366.0,5,169
687,-1738.0700000000002,200,0.6101333333333334,1548,13.0,365.0,2,175
688,-1408.6380000000004,200,0.6095666666666667,1548,11.0,294.0,2,173
689,-816.4799999999997,200,0.609,1550,43.0,253.0,12,171
690,-1190.282,200,0.6084333333333334,1552,16.0,261.0,2,170
691,-1513.55,200,0.6078666666666667,1552,0.0,291.0,0,173
692,-967.8520000000001,200,0.6073,1554,37.0,264.0,6,173
693,-1308.4339999999997,200,0.6067333333333333,1554,15.0,286.0,3,170
694,-1325.3640000000003,200,0.6061666666666667,1554,40.0,352.0,11,172
695,-920.5820000000001,200,0.6055999999999999,1554,28.0,237.0,6,177
696,-1441.0500000000002,200,0.6050333333333333,1555,13.0,307.0,3,173
697,-1196.1639999999998,200,0.6044666666666667,1555,21.0,275.0,4,168
698,-1128.1540000000002,200,0.6039,1555,24.0,271.0,5,173
699,-1566.2660000000003,200,0.6033333333333333,1555,4.0,311.0,1,157
700,-1577.3699999999997,200,0.6027666666666667,1555,9.0,324.0,1,172
701,-877.7500000000002,200,0.6022000000000001,1560,39.0,254.0,9,177
702,-895.032,200,0.6016333333333334,1560,37.0,248.0,6,170
703,-1515.8040000000003,200,0.6010666666666666,1562,1.0,295.0,2,176
704,-1283.8560000000011,200,0.6005,1562,0.0,245.0,0,176
705,-1437.02,200,0.5999333333333333,1562,25.0,333.0,5,171
706,-1555.7879999999998,200,0.5993666666666666,1562,12.0,325.0,2,186
707,-1463.2780000000007,200,0.5988,1564,12.0,308.0,3,165
708,-1740.1199999999994,200,0.5982333333333334,1564,0.0,337.0,0,173
709,-1162.6480000000004,200,0.5976666666666667,1564,38.0,310.0,8,177
710,-970.2499999999995,200,0.5971,1568,38.0,269.0,8,170
711,-1419.9279999999994,200,0.5965333333333334,1568,16.0,309.0,4,172
712,-1189.844,200,0.5959666666666668,1569,28.0,290.0,6,178
713,-1274.0959999999998,200,0.5954,1569,23.0,294.0,6,170
714,-1081.2020000000002,200,0.5948333333333333,1570,29.0,273.0,8,175
715,-1392.208,200,0.5942666666666667,1570,0.0,267.0,0,166
716,-1499.0260000000003,200,0.5937,1571,11.0,313.0,3,167
717,-1189.6460000000004,200,0.5931333333333333,1574,24.0,282.0,5,161
718,-1040.3640000000003,200,0.5925666666666667,1574,41.0,288.0,5,173
719,-1632.1440000000005,200,0.5920000000000001,1574,0.0,314.0,0,178
720,-1308.455999999999,200,0.5914333333333333,1574,7.0,266.0,3,180
721,-1483.2180000000008,200,0.5908666666666667,1575,33.0,362.0,6,168
722,-1372.998,200,0.5903,1575,23.0,315.0,6,153
723,-1302.8639999999996,200,0.5897333333333333,1575,39.0,337.0,7,166
724,-984.2620000000002,200,0.5891666666666666,1577,15.0,219.0,2,162
725,-893.5939999999997,200,0.5886,1582,28.0,230.0,5,177
726,-1102.7459999999992,200,0.5880333333333333,1582,51.0,327.0,11,165
727,-1299.404,200,0.5874666666666667,1582,22.0,296.0,4,166
728,-1444.7720000000006,200,0.5869,1582,20.0,325.0,6,159
729,-1438.626,200,0.5863333333333334,1583,23.0,327.0,5,165
730,-1532.702,200,0.5857666666666667,1584,31.0,365.0,7,170
731,-1013.9039999999998,200,0.5851999999999999,1584,34.0,268.0,6,179
732,-1169.6599999999996,200,0.5846333333333333,1584,28.0,286.0,4,165
733,-1610.3780000000006,200,0.5840666666666667,1584,27.0,374.0,6,166
734,-1321.3079999999998,200,0.5835,1584,0.0,253.0,0,170
735,-1086.602,200,0.5829333333333333,1586,29.0,272.0,4,160
736,-1504.9739999999997,200,0.5823666666666667,1586,0.0,290.0,0,173
737,-1056.1340000000002,200,0.5818000000000001,1586,15.0,236.0,3,163
738,-1373.6400000000008,200,0.5812333333333334,1586,8.0,281.0,1,170
739,-1695.36,200,0.5806666666666667,1586,7.0,344.0,2,174
740,-1355.0199999999998,200,0.5801000000000001,1586,25.0,315.0,4,177
741,-1776.4479999999999,200,0.5795333333333333,1586,0.0,344.0,0,173
742,-1345.8220000000008,200,0.5789666666666666,1587,13.0,286.0,3,170
743,-1234.49,200,0.5784,1587,10.0,260.0,3,168
744,-996.9319999999999,200,0.5778333333333334,1588,49.0,302.0,9,162
745,-684.9800000000002,200,0.5772666666666666,1588,36.0,206.0,5,178
746,-1046.2600000000004,200,0.5767,1588,42.0,295.0,11,174
747,-694.5920000000003,200,0.5761333333333334,1588,45.0,232.0,9,169
748,-1515.854,200,0.5755666666666667,1588,15.0,326.0,2,177
749,-1715.190000000001,200,0.575,1588,18.0,372.0,4,180
750,-903.6960000000004,200,0.5744333333333334,1590,45.0,269.0,8,171
751,-1133.1360000000002,200,0.5738666666666667,1590,9.0,238.0,3,149
752,-1463.6879999999999,200,0.5733,1590,10.0,305.0,2,164
753,-1406.966,200,0.5727333333333333,1590,19.0,316.0,7,169
754,-956.4440000000001,200,0.5721666666666667,1590,54.0,306.0,13,162
755,-1087.7060000000004,200,0.5716,1590,46.0,307.0,8,172
756,-1235.9659999999997,200,0.5710333333333333,1590,33.0,310.0,8,185
757,-1042.04,200,0.5704666666666667,1590,37.0,282.0,9,168
758,-1128.9499999999998,200,0.5699000000000001,1590,37.0,298.0,5,173
759,-1511.5320000000002,200,0.5693333333333332,1590,18.0,332.0,4,178
760,-1371.2079999999994,200,0.5687666666666666,1592,27.0,324.0,6,157
761,-1787.1880000000003,200,0.5682,1594,36.0,429.0,8,162
762,-1908.2279999999998,200,0.5676333333333333,1594,0.0,371.0,0,172
763,-1283.4099999999994,200,0.5670666666666667,1594,25.0,302.0,4,173
764,-1369.3520000000003,200,0.5665,1594,7.0,279.0,2,158
765,-1046.7920000000001,200,0.5659333333333333,1594,28.0,263.0,7,174
766,-685.5619999999996,200,0.5653666666666667,1594,37.0,208.0,7,172
767,-1703.7559999999994,200,0.5648,1595,21.0,376.0,4,163
768,-978.3179999999998,200,0.5642333333333334,1595,49.0,299.0,10,167
769,-1436.0879999999997,200,0.5636666666666668,1595,18.0,319.0,5,168
770,-1345.8339999999994,200,0.5630999999999999,1595,16.0,295.0,4,163
771,-1087.1779999999994,200,0.5625333333333333,1595,45.0,306.0,6,170
772,-1529.1780000000003,200,0.5619666666666667,1595,14.0,327.0,7,178
773,-1493.4840000000006,200,0.5614,1595,21.0,335.0,4,171
774,-1043.8419999999999,200,0.5608333333333333,1595,11.0,222.0,2,164
